"","p1","o1","mz"
"668.15894",-0.00093628541908657,-2.07251048429838e-05,"668.15894"
"669.50211",0.000842209323196546,0.00759751060812619,"669.50211"
"670.17634",-0.00486882298217095,-0.000468490624058308,"670.17634"
"670.48485",0.00550010426334193,0.00457791816315944,"670.48485"
"670.59474",0.0071770188858117,0.00643210489045688,"670.59474"
"671.07798",-0.00569652008730745,-0.00150988713057425,"671.07798"
"671.48662",0.0076920679738042,0.00716427682772015,"671.48662"
"672.49974",0.000868428009641204,0.00514496824435022,"672.49974"
"673.09667",-0.00844650309743737,0.000813204416092031,"673.09667"
"673.48451",-0.00123448093190763,0.00937279237763106,"673.48451"
"674.40205",0.000209018753943914,0.00227857059091513,"674.40205"
"675.15014",0.00552801830396729,0.000212721359614747,"675.15014"
"675.22844",0.00934701367390185,0.00262204012460961,"675.22844"
"678.51471",-0.0153079822094809,0.00591815217489784,"678.51471"
"679.28496",0.029902433769765,0.00618996838027296,"679.28496"
"680.50607",-0.00856124289230424,0.00975020355317094,"680.50607"
"680.58049",-0.0244556635587973,0.00487257014047232,"680.58049"
"681.28212",0.00907612715446037,0.00140656963898187,"681.28212"
"681.51658",-0.009633862004294,0.0169128829315721,"681.51658"
"682.26106",0.0108416101492472,-4.54185667589624e-06,"682.26106"
"682.59684",-0.00717986529506573,0.0150222080778909,"682.59684"
"683.26949",0.00509796623247951,-0.00242275527119534,"683.26949"
"684.53944",-0.0064982218617364,0.0107079301659379,"684.53944"
"684.60960",-0.0133005478648772,0.016203058088618,"684.60960"
"685.54943",-0.00249608238555204,0.0142367075148306,"685.54943"
"686.14727",-0.011638879217435,0.00240504740287781,"686.14727"
"687.06704",-0.0101748029025914,0.000491335515647217,"687.06704"
"687.16280",-0.00261225298885612,-9.09264735203632e-05,"687.16280"
"688.41153",0.00149273571686578,0.000876246148668414,"688.41153"
"689.06627",-0.00459909834580452,0.00141937216364366,"689.06627"
"689.42555",0.0035690629359717,0.00223310849734055,"689.42555"
"689.51325",-0.00580494752223889,0.00481635469069069,"689.51325"
"691.20790",0.00846274783221068,-0.000599605791885591,"691.20790"
"691.47620",-0.00601687306579889,0.00324318848897583,"691.47620"
"691.52367",0.00759498423234661,0.00483819062124287,"691.52367"
"692.20923",-0.00669652203309549,0.000626667985439649,"692.20923"
"693.46557",0.0068472096771895,0.00396389895826388,"693.46557"
"695.48115",0.0178642354246116,0.00984133492499596,"695.48115"
"697.49358",0.00857808125889143,0.00526521393853865,"697.49358"
"699.48108",-0.0426682241153717,0.00860901463288462,"699.48108"
"700.50013",-0.0280108905783544,0.00750845653601333,"700.50013"
"701.20007",-0.015574174150958,0.000157490298009946,"701.20007"
"701.26650",0.0146622088550529,0.00012405866441485,"701.26650"
"702.27078",-0.00327234559641205,0.000994029382210975,"702.27078"
"702.50530",-0.0156400071385592,0.0127194167254438,"702.50530"
"703.50439",-0.0242735249100091,0.01369376480602,"703.50439"
"705.50931",-0.031874391029343,0.0130902799920963,"705.50931"
"707.53461",-0.00950337036961946,0.00902792361626852,"707.53461"
"708.14881",0.000217013067463045,-0.00134723765088984,"708.14881"
"709.54177",-0.00427627488892777,0.00863081702943914,"709.54177"
"711.48359",-0.00191617419041446,0.00283250831225654,"711.48359"
"713.17939",0.00318061683126362,0.00198148704930741,"713.17939"
"713.51549",0.00508807483123844,0.0035343805835477,"713.51549"
"714.51493",-0.0223238742280418,0.0207654134620959,"714.51493"
"716.52642",-0.00237013195747886,0.00882341664418991,"716.52642"
"717.24050",0.00974298359044829,0.00484976286983253,"717.24050"
"717.47152",-0.00403419889238258,0.00456930395617258,"717.47152"
"718.24478",0.0125112803019274,0.000758423034750148,"718.24478"
"718.47400",0.000847442918359735,0.0020316118316323,"718.47400"
"719.24053",-0.000598577421707074,0.00111519153679849,"719.24053"
"719.48235",-0.00252357638439289,0.00311022336223439,"719.48235"
"723.31450",-0.0070721620061976,-0.00015691433506866,"723.31450"
"723.98869",-0.00734778000140641,0.00496623212083107,"723.98869"
"724.10067",-0.00128073616884509,-0.000974729692574716,"724.10067"
"724.49645",-0.0233817277192568,0.00716675031474339,"724.49645"
"725.49361",-0.000879900714472791,0.0082241037468668,"725.49361"
"726.28489",0.00158504869410001,0.00148759881033299,"726.28489"
"727.02298",-0.00825720008912845,0.00137949507819534,"727.02298"
"727.51047",-0.0104120521174059,0.0070745994998272,"727.51047"
"728.45742",0.00291921749162457,0.00246530428312351,"728.45742"
"729.17032",0.000694377814753967,-0.00041906431323637,"729.17032"
"729.28037",0.00276712655530002,0.000594677420486341,"729.28037"
"730.15754",-0.00128394316413664,-8.63276535408445e-05,"730.15754"
"730.29718",0.00454927548120438,1.82485119933219e-05,"730.29718"
"730.51815",-0.00630328428536489,0.00157024583808503,"730.51815"
"731.53502",-0.00797482491663506,0.00434915168504937,"731.53502"
"733.47411",0.0039863739184882,0.00156990209785433,"733.47411"
"733.55315",0.00450094971410919,0.00679061448682339,"733.55315"
"737.33839",0.00401943595299112,0.000502191953924438,"737.33839"
"738.51239",-0.0696409252368873,0.0524994193040395,"738.51239"
"738.66713",-0.0181805233490436,0.00865658470423111,"738.66713"
"739.29325",0.00412753006646465,0.00550467221869422,"739.29325"
"740.21859",-0.00174609249586068,0.000755888037404487,"740.21859"
"740.52184",-0.0334916226520549,0.0185866435658642,"740.52184"
"742.53727",-0.0233937077311214,0.0104692016318788,"742.53727"
"743.54642",-0.014332698908877,0.0094314708600564,"743.54642"
"745.50641",0.0103919122200119,0.00915046548933835,"745.50641"
"747.52206",-0.0140121354147815,0.018288470605527,"747.52206"
"748.16288",-0.00409354528317916,-0.00284557654901978,"748.16288"
"748.25621",0.00156702012424421,0.00107727100276995,"748.25621"
"749.52052",-0.0149466891442992,0.00329744771392355,"749.52052"
"750.53849",-0.0139265990854896,0.00171586805898022,"750.53849"
"751.55860",-0.00740583851503427,0.00297028263796071,"751.55860"
"752.52937",-0.00115748225509544,0.0108666702473959,"752.52937"
"753.53070",-0.0108965435168352,0.00882585396854687,"753.53070"
"755.52728",0.00365095578682261,0.00693527107705034,"755.52728"
"760.49874",-0.0128214670335675,0.00730983592112471,"760.49874"
"761.50432",-0.00400232390127579,0.00488745829315887,"761.50432"
"762.51405",-0.0467171280253594,0.0779119364521079,"762.51405"
"763.21143",-0.0124065496541088,-0.000868471247519949,"763.21143"
"764.37337",0.00512539649631279,-0.00245693321079364,"764.37337"
"764.52578",-0.0351900853901727,0.0570522122528472,"764.52578"
"765.13053",-0.00283689268931344,-0.00107949450212921,"765.13053"
"765.37779",-4.16624669465072e-05,-0.000752878024875888,"765.37779"
"766.54384",-0.0402303763150913,0.0815266150187711,"766.54384"
"767.54382",-0.0338871877415213,0.0527026540601123,"767.54382"
"769.32196",0.00512639918090944,-0.000323161731786899,"769.32196"
"769.56295",-0.00626846751941026,0.0100777059584313,"769.56295"
"775.53683",-0.00979677973735518,0.00420636644091211,"775.53683"
"776.54624",-0.00622290956204786,0.0108127780469597,"776.54624"
"779.54476",-0.00546201973966056,0.00358126325386521,"779.54476"
"782.51608",-0.00248606140663785,0.0101708479307155,"782.51608"
"790.54346",-0.0323211006536201,0.0407493709134006,"790.54346"
"791.17308",-0.00433711206837297,0.000260949731429204,"791.17308"
"792.54305",-0.0561171015551292,0.0231840705579579,"792.54305"
"794.54400",-0.0320360307783436,0.0204122534464446,"794.54400"
"796.53231",-0.0166672091598338,0.0108700075994078,"796.53231"
"797.54582",-0.00269265554290873,0.00739782383531915,"797.54582"
"798.54245",0.000435879374173296,0.00526116493199583,"798.54245"
"799.22997",0.00578727344995983,0.000645167501416361,"799.22997"
"799.54221",0.00145310383337045,0.00257750740473855,"799.54221"
"802.54829",-0.00453332463017846,-0.000920080879782405,"802.54829"
"803.54906",0.000603208246709375,0.00571992988208087,"803.54906"
"804.53665",0.000127015995570616,0.00640208123587656,"804.53665"
"805.58260",-0.00154652479131168,0.00433569988802919,"805.58260"
"806.52693",-0.00403469435123083,0.00689183087661091,"806.52693"
"807.27908",-0.00416610953320921,0.000187704037199152,"807.27908"
"807.51206",0.00486341494234515,0.004467342549222,"807.51206"
"808.52691",-0.00191349610266802,0.00735743526029405,"808.52691"
"809.52380",-0.00139802429748066,0.00674904765689926,"809.52380"
"811.37495",-0.00455242334226663,0.00178506013544793,"811.37495"
"813.51669",-0.00588615005268869,0.00426122588920615,"813.51669"
"814.51712",-0.00760166349298371,0.0118093647124769,"814.51712"
"815.21881",0.00141332652925239,0.00296494312820589,"815.21881"
"819.54236",-0.030382275969083,0.0173266948611432,"819.54236"
"821.56261",-0.0136256272655909,0.0122774005409734,"821.56261"
"822.56590",-0.00822036495257458,0.0105416944978291,"822.56590"
"823.56414",-0.0113278534627749,0.0077294944330283,"823.56414"
"826.56930",0.00951722069543658,0.00923192952834818,"826.56930"
"827.13855",-0.00312005679397003,0.000443581134824965,"827.13855"
"827.54217",0.000478496912698136,0.00680906955799837,"827.54217"
"828.57382",0.00351080791915708,0.00741126288528167,"828.57382"
"829.58228",-0.00180464151426663,0.00200133307025025,"829.58228"
"830.51679",-0.00369121835768535,0.00768145310168127,"830.51679"
"830.59880",-0.000376041746547661,0.00594741186975812,"830.59880"
"833.51672",-0.00769846340765436,0.0113353733475932,"833.51672"
"834.53263",-0.00739036124130966,0.0219305693089033,"834.53263"
"836.45609",-0.00654684459053707,0.00283177850430214,"836.45609"
"837.20979",0.00721289682617854,8.99639100249812e-06,"837.20979"
"839.52911",0.00038606745177153,0.00382094250356334,"839.52911"
"843.53677",-0.0165040740923929,0.0201227235149033,"843.53677"
"846.56509",-0.0133510930160797,0.0246323014263339,"846.56509"
"847.55953",-0.0191011976212322,0.0172275769331803,"847.55953"
"848.49220",-0.00421702163148039,0.00402124768349851,"848.49220"
"849.49233",0.00203451228398631,0.00363169482159506,"849.49233"
"852.55975",0.00431328072049179,0.00870479435040737,"852.55975"
"853.58378",-0.00456131819143173,0.00493341651609643,"853.58378"
"854.60637",0.00375802227637792,0.00953526797656502,"854.60637"
"855.60261",0.0097347740887417,0.00800171730001112,"855.60261"
"856.55620",-0.01299709747691,0.00829638220855892,"856.55620"
"857.52563",0.00718423979662767,0.0383428768298982,"857.52563"
"859.52898",-0.015472651440056,0.0123079980162962,"859.52898"
"860.55901",-0.00632873979075604,0.0048302690736598,"860.55901"
"861.35608",-0.00139118978506429,0.00102209897120967,"861.35608"
"861.54006",-0.00845523287648759,0.0129205964264211,"861.54006"
"862.35809",0.00259099828491271,-0.000388025258766661,"862.35809"
"863.53334",0.00100536830932768,0.00665581578291681,"863.53334"
"865.51216",-0.0248702592963266,0.0186943380178537,"865.51216"
"866.51847",-0.0160662882186568,0.011070002044315,"866.51847"
"867.52505",-0.0224132717495628,0.00774978189986885,"867.52505"
"871.57649",-0.0174976013805665,0.0167756446801399,"871.57649"
"872.57816",-0.010090218433517,0.0104992367686341,"872.57816"
"874.49085",0.00687904179620436,0.00418157235608605,"874.49085"
"874.61037",-0.00419633240630986,0.00782794776102449,"874.61037"
"878.55311",0.00214539948319224,0.0108063862120806,"878.55311"
"879.53641",-0.0048184012303063,0.0103191861567877,"879.53641"
"880.56876",-0.00466714522920156,0.00479675403587013,"880.56876"
"881.54779",0.0065119028067334,0.0124744581660987,"881.54779"
"883.33671",0.00380288767483576,0.00163004135851571,"883.33671"
"884.55033",0.00334233401457168,0.017709304868075,"884.55033"
"885.55754",0.0399824286085748,0.110457206679317,"885.55754"
"886.55797",9.53862264146449e-05,0.0684557027555842,"886.55797"
"890.54481",-0.00321303765475867,0.00490907564999419,"890.54481"
"892.47366",-0.000963441286281284,0.00122389689749166,"892.47366"
"892.58199",-0.00198426198338262,0.00703795099187672,"892.58199"
"894.58657",-0.00640491619108181,0.0159045598629605,"894.58657"
"895.59559",-0.0101502933225285,0.00905257940992682,"895.59559"
"895.74899",-0.00319539332529238,0.0125054185795639,"895.74899"
"896.38695",-0.0048756141427308,-0.00137721479608596,"896.38695"
"897.61952",-0.00996942702272952,0.00551193396194777,"897.61952"
"897.76881",-0.00228076980754194,0.0109226080654216,"897.76881"
"899.31531",-0.000108368803486792,0.00179191619923913,"899.31531"
"900.32036",-0.0027846410450977,-0.00103646621894035,"900.32036"
"900.52398",-0.00506970447011623,0.00443533621776196,"900.52398"
"901.32998",0.00411647386655282,-0.000727436284492616,"901.32998"
"901.56228",0.00694138394576581,0.00579368182623231,"901.56228"
"902.53074",0.00537686077991058,0.0130915436050523,"902.53074"
"904.54694",-0.00537912821078599,0.0100293964344408,"904.54694"
"906.57368",0.00501430827257757,0.0181004400086422,"906.57368"
"907.56862",0.00276792147411462,0.0133066197825157,"907.56862"
"908.58397",-0.00450321147508381,0.00429816403397225,"908.58397"
"909.56312",-0.00741154116393362,0.0199776203380257,"909.56312"
"910.55344",-0.00546039773488818,0.0150661949641058,"910.55344"
"911.56848",-0.00570561196221222,0.0243976111212824,"911.56848"
"912.57728",0.0111259814829313,0.0128215267131564,"912.57728"
"913.58458",0.00116155193872666,0.00892103656742545,"913.58458"
"914.56951",0.00796626860791109,0.0068489639130645,"914.56951"
"917.53257",-0.00295646495022899,0.00276829822311904,"917.53257"
"919.58212",-0.00845335253303574,0.0095073005750915,"919.58212"
"919.74551",-0.0103975526905256,0.010594607518452,"919.74551"
"920.60102",-0.00545648155425465,0.0119301325455753,"920.60102"
"921.76659",-0.000218676052946689,0.0102007424901787,"921.76659"
"922.60916",0.000191286880476375,0.0119782145789204,"922.60916"
"923.62474",-0.0122955762006649,0.00561313469810247,"923.62474"
"923.77718",-0.00634037599585269,0.0131058294635021,"923.77718"
"924.60310",-0.0102580785290786,0.00416690879372194,"924.60310"
"925.54071",-0.00852548783470125,-0.00020707000757334,"925.54071"
"926.60642",0.00247939346745265,0.00634651817811646,"926.60642"
"927.62343",0.00238423466314476,0.00749102215741855,"927.62343"
"928.58529",-0.00190149331150186,0.0069780958557991,"928.58529"
"929.56068",0.00374257453849522,0.00695496495911273,"929.56068"
"931.55973",-0.000515685578319363,0.00504582668353111,"931.55973"
"933.61578",0.0094548474674169,0.00817649097157101,"933.61578"
"934.57369",0.00745071868612852,0.00409159650471516,"934.57369"
"937.26500",-0.00218363720409558,0.00053945560698511,"937.26500"
"944.57408",-0.0196713822474189,0.0208335719222568,"944.57408"
"945.75399",-0.00676152494109652,0.00939008586385747,"945.75399"
"947.61492",-0.0047195824920266,0.0200040258767213,"947.61492"
"947.77786",-0.00481393799574455,0.00668707926523953,"947.77786"
"949.53780",0.00469253307730373,0.00415474140544807,"949.53780"
"952.58926",0.00193487214930506,0.00304294393780251,"952.58926"
"956.58669",0.00382738652000115,0.0029700792213652,"956.58669"
"957.59526",-0.00361877070316773,0.00558207835289386,"957.59526"
"958.60543",-0.00209054327832733,0.00466375350962761,"958.60543"
"959.49265",-0.0102750127707774,0.00522409084289504,"959.49265"
"961.48371",-0.00648297963004092,0.00412778511138419,"961.48371"
"965.54183",-0.00727110336474597,0.00276643437211455,"965.54183"
"972.61592",-0.0109336127350226,0.00809271166023536,"972.61592"
"974.60019",-0.00345695762263962,0.00244084945349076,"974.60019"
"981.54583",-0.00296675136894859,0.00121037387091848,"981.54583"
"998.59900",0.00434311845404679,0.00396962840667192,"998.59900"
"1021.48436",3.72143054655019e-05,0.00517740564413979,"1021.48436"
"1036.79940",0.0116569860643871,0.00998816710051738,"1036.79940"
"1065.85148",-0.0121548121348924,0.00666221749669411,"1065.85148"
"1074.54343",-0.0028041306536055,0.0020357340679026,"1074.54343"
"1088.63955",-0.00233714695400394,0.00305813115357387,"1088.63955"
"1112.53073",0.000323522791840277,0.00399058659859651,"1112.53073"
"1149.50041",-0.000882171971386154,0.000101344971006169,"1149.50041"
